   0.2318929434       0.1821973324       1.0721803904       2.3626263142
   0.0215981007       0.6360444427      -2.7587049007      -3.1708433628
   0.1410968900       0.3663731217      -2.0054976940       2.2356092930
   0.0441179872       0.9806587100       3.7634506226      -0.4596178234
   0.3262576461       0.5720637441      -2.0424666405      -0.9936611652
   0.5796510577       0.4734826684      -1.5629142523       0.2628389597
   0.6202721000       0.1275053620       1.0321254730       1.0651427507
   0.4996407032       0.5866922140      -1.5290040970      -0.9263333082
   0.9480705857       0.9800127149       0.4916986823      -0.0620760806
   0.0414212942       0.5940680504      -3.1798820496      -2.1339330673
   0.4842376709       0.1982298493       0.5840609074       1.7317762375
   0.8324461579       0.5288839936      -0.9039705992      -0.1658809036
   0.0539807677       0.9369058013       3.3824288845      -1.4158657789
   0.7501090169       0.9689337015       1.1289688349      -0.2232115269
   0.0148352385       0.3241518736      -1.9784096479       3.9345407486
   0.7450680137       0.3487634659      -0.6769840717       0.9471774697
   0.3637826443       0.0876858234       1.8388016224       1.1297743320
   0.0388056636       0.1261740923       2.7152316570       2.7555909157
   0.1658821106       0.4998509288      -2.8765552044       0.0026943034
   0.3402329087       0.8399935365       1.1939692497      -1.8815633059
   0.3009803891       0.6361734271      -1.5421558619      -1.7754509449
   0.3710483909       0.8873528838       1.6236549616      -1.3893300295
   0.1782951355       0.3731037974      -1.9688782692       2.0163614750
   0.0677023530       0.4227451086      -3.1148793697       1.6431066990
   0.6897907853       0.4804775715      -1.2980401516       0.1600249410
   0.5881549120       0.5092886090      -1.5608927011      -0.0912004709
   0.6193820238       0.1072226763       1.1608712673       0.9267168045
   0.3025545478       0.8949278593       1.8535108566      -1.4390764236
   0.4733012319       0.3802002072      -1.3546925783       1.2689378262
